column1,column2,column3,column4,column5,column6
178543,9643.26,0.0,0.0,2744.46,6898.8
214205,9643.26,0.0,0.0,2640.18,7003.08
212288,9643.03,0.0,0.0,4579.58,5063.45
006491,9636.77,0.0,0.0,1653.75,7983.02
029289,9636.77,0.0,0.0,2742.02,6894.75
268003,9634.4,650.0,0.0,1995.62,8288.78
268682,9632.13,0.0,0.0,2148.8,7483.33
239291,9625.26,0.0,0.0,2146.91,7478.35
239313,9625.26,0.0,0.0,2146.91,7478.35
240508,9625.26,0.0,0.0,2042.63,7582.63
286758,9622.28,1810.5,0.0,1656.98,9775.8
264415,9621.65,319.38,0.0,1976.7,7964.33
084166,9615.89,0.0,0.0,224.04,9391.85
291834,9615.63,0.0,0.0,2627.87,6987.76
249246,9612.1,1300.0,0.0,2206.42,8705.68
109070,9605.55,1056.61,0.0,2968.75,7693.41
109509,9605.53,0.0,0.0,2678.18,6927.35
222755,9603.84,1300.0,0.0,1985.48,8918.36
272906,9598.56,0.0,0.0,2646.49,6952.07
303556,9594.63,0.0,0.0,2208.92,7385.71
120880,9589.78,949.39,0.0,2985.5,7553.67
045250,9584.97,0.0,0.0,220.02,9364.95
296855,9581.29,0.0,0.0,2085.29,7496.0
094056,9578.64,1053.65,0.0,3009.99,7622.3
302438,9576.74,0.0,0.0,2134.44,7442.3
016748,9571.21,980.14,0.0,2921.07,7630.28
049557,9566.6,0.0,0.0,1820.19,7746.41
285775,9565.5,0.0,0.0,2260.21,7305.29
290094,9563.71,0.0,0.0,4051.26,5512.45
011894,9561.36,0.0,0.0,2046.33,7515.03
285675,9552.28,0.0,0.0,2658.22,6894.06
060127,9551.77,0.0,0.0,2074.56,7477.21
070670,9551.4,1050.65,0.0,2998.96,7603.09
070831,9551.4,0.0,0.0,3705.96,5845.44
306673,9550.76,0.0,0.0,2266.13,7284.63
253022,9549.97,0.0,0.0,2076.68,7473.29
006840,9547.1,0.0,0.0,2336.48,7210.62
274500,9542.85,0.0,0.0,1620.44,7922.41
069442,9541.65,1049.58,0.0,2942.87,7648.36
224774,9540.44,0.0,0.0,2072.32,7468.12
075655,9538.25,0.0,0.0,2176.76,7361.49
172146,9538.08,0.0,0.0,2600.76,6937.32
107263,9538.03,0.0,0.0,2125.53,7412.5
175595,9533.14,0.0,0.0,2703.18,6829.96
288205,9532.93,0.0,0.0,2121.52,7411.41
001996,9530.27,0.0,0.0,1754.45,7775.82
296909,9527.85,650.0,0.0,3563.64,6614.21
192082,9525.79,0.0,0.0,2137.98,7387.81
007005,9519.05,0.0,0.0,211.45,9307.6
293227,9518.32,0.0,0.0,2117.5,7400.82
189031,9517.47,1300.0,0.0,2697.31,8120.16
195171,9517.47,0.0,0.0,2135.03,7382.44
213578,9517.47,0.0,0.0,2697.31,6820.16
213608,9517.47,0.0,0.0,2697.31,6820.16
295007,9514.8,0.0,0.0,2696.32,6818.48
259721,9508.8,6690.66,0.0,1376.25,14823.21
274739,9501.15,0.0,0.0,2639.06,6862.09
281905,9501.15,0.0,0.0,4502.82,4998.33
283879,9499.96,6138.87,0.0,1877.08,13761.75
151262,9497.2,0.0,0.0,2317.78,7179.42
097942,9495.62,0.0,0.0,2317.19,7178.43
017213,9495.08,0.0,0.0,2584.65,6910.43
014109,9493.09,0.0,0.0,18.21,9474.88
065404,9493.01,210.96,0.0,2471.07,7232.9
258342,9486.43,0.0,0.0,2057.46,7428.97
021849,9482.88,0.0,0.0,2122.75,7360.13
290651,9479.24,650.0,0.0,2107.62,8021.62
044661,9478.98,0.0,0.0,1787.36,7691.62
116467,9478.24,0.0,0.0,3595.42,5882.82
008010,9478.19,0.0,0.0,1545.36,7932.83
302429,9477.34,0.0,0.0,2004.57,7472.77
108073,9477.25,650.0,0.0,2499.1,7628.15
001244,9474.48,0.0,0.0,1596.18,7878.3
011797,9470.23,0.0,0.0,15.7,9454.53
283708,9458.91,0.0,0.0,2580.95,6877.96
258903,9457.2,0.0,0.0,2674.72,6782.48
076031,9456.29,0.0,0.0,2061.19,7395.1
306687,9452.19,0.0,0.0,2169.75,7282.44
127884,9452.0,6161.76,0.0,1347.75,14266.01
020770,9446.48,1039.11,0.0,2956.46,7529.13
034614,9446.48,0.0,0.0,2246.64,7199.84
058343,9446.48,0.0,0.0,2670.71,6775.77
275166,9443.55,0.0,0.0,2669.61,6773.94
193097,9442.08,0.0,0.0,2614.08,6828.0
249360,9441.78,0.0,0.0,2246.46,7195.32
011029,9438.8,0.0,0.0,201.02,9237.78
143995,9436.96,733.99,0.0,2251.37,7919.58
025453,9435.77,0.0,0.0,2190.49,7245.28
286855,9433.87,0.0,0.0,2096.89,7336.98
159581,9433.68,1151.27,0.0,2145.77,8439.18
303680,9431.05,0.0,0.0,2153.12,7277.93
284056,9430.17,0.0,0.0,2043.73,7386.44
011061,9428.18,0.0,0.0,2103.35,7324.83
065153,9424.23,0.0,0.0,2492.68,6931.55
297402,9422.5,0.0,0.0,2091.15,7331.35
299832,9422.45,0.0,0.0,2151.99,7270.46
013218,9422.16,0.0,0.0,10.41,9411.75
089346,9420.03,1256.14,0.0,2042.02,8634.15
268704,9419.73,0.0,0.0,2090.39,7329.34
155250,9414.36,0.0,0.0,2658.59,6755.77
051721,9413.58,0.0,0.0,2098.17,7315.41
102342,9413.58,0.0,0.0,2098.17,7315.41
154831,9413.58,0.0,0.0,2658.37,6755.21
157422,9413.58,650.0,0.0,2658.37,7405.21
175684,9413.58,1568.93,0.0,1770.06,9212.45
196398,9413.58,0.0,0.0,2658.37,6755.21
203131,9413.58,0.0,0.0,2606.24,6807.34
209007,9413.58,0.0,0.0,2658.37,6755.21
286859,9410.23,1568.38,0.0,2321.76,8656.85
286857,9410.22,2218.37,0.0,1874.26,9754.33
282081,9406.11,0.0,0.0,2037.12,7368.99
283832,9406.11,0.0,0.0,2089.25,7316.86
284885,9406.11,650.0,0.0,2089.25,7966.86
284892,9406.11,0.0,0.0,2037.12,7368.99
284943,9406.11,0.0,0.0,1984.98,7421.13
255904,9404.56,0.0,0.0,2042.84,7361.72
255912,9404.56,0.0,0.0,1571.38,7833.18
264229,9397.55,0.0,0.0,2084.29,7313.26
273635,9390.32,0.0,0.0,2084.91,7305.41
097373,9388.81,0.0,0.0,3038.66,6350.15
259110,9385.96,0.0,0.0,2081.97,7303.99
058246,9385.37,0.0,0.0,1564.57,7820.8
003280,9384.1,0.0,0.0,1407.71,7976.39
102075,9382.15,0.0,0.0,1751.07,7631.08
002411,9380.09,0.0,0.0,193.38,9186.71
078603,9374.28,0.0,0.0,2271.72,7102.56
308178,9373.79,0.0,0.0,2135.65,7238.14
293717,9373.31,0.0,0.0,2080.23,7293.08
290653,9373.3,1379.04,0.0,1223.87,9528.47
004481,9368.35,0.0,0.0,1558.54,7809.81
009008,9368.35,0.0,0.0,4.49,9363.86
150151,9365.53,0.0,0.0,2640.37,6725.16
169048,9365.53,650.0,0.0,3356.98,6658.55
227111,9364.36,0.0,0.0,2024.24,7340.12
186562,9364.02,809.72,0.0,2068.52,8105.22
000132,9358.53,0.0,0.0,3032.27,6326.26
148750,9358.36,0.0,0.0,2442.38,6915.98
287345,9356.1,0.0,0.0,2073.76,7282.34
013617,9353.35,0.0,0.0,1972.54,7380.81
003662,9350.27,0.0,0.0,1552.12,7798.15
283618,9348.36,1300.0,0.0,2633.94,8014.42
283156,9348.19,1658.67,0.0,1310.43,9696.43
271934,9346.67,0.0,0.0,2071.17,7275.5
268381,9345.01,0.0,0.0,2070.71,7274.3
273279,9343.58,0.0,0.0,2067.18,7276.4
271748,9343.38,0.0,0.0,1933.18,7410.2
203670,9343.05,0.0,0.0,2579.81,6763.24
150126,9342.16,0.0,0.0,2631.61,6710.55
149322,9339.46,0.0,0.0,2630.6,6708.86
065498,9330.26,2581.37,0.0,2086.41,9825.22
013005,9330.25,0.0,0.0,0.3,9329.95
017388,9330.25,1026.33,0.0,2752.99,7603.59
018686,9330.25,0.0,0.0,2068.62,7261.63
023892,9330.25,0.0,0.0,2203.09,7127.16
032131,9330.25,0.0,0.0,1964.34,7365.91
035262,9330.25,0.0,0.0,2522.88,6807.37
064742,9330.25,0.0,0.0,1964.34,7365.91
066214,9330.25,0.0,0.0,2255.23,7075.02
072753,9330.25,0.0,0.0,2255.23,7075.02
078191,9330.25,0.0,0.0,2068.62,7261.63
089672,9330.25,0.0,0.0,2627.16,6703.09
090301,9330.25,0.0,0.0,2150.95,7179.3
103756,9330.25,1026.33,0.0,2909.4,7447.18
107310,9330.25,0.0,0.0,2627.16,6703.09
108782,9330.25,1026.33,0.0,2909.4,7447.18
110523,9330.25,0.0,0.0,2627.16,6703.09
134660,9330.25,1026.33,0.0,2752.99,7603.59
149519,9330.25,0.0,0.0,2627.16,6703.09
204803,9330.25,0.0,0.0,2627.16,6703.09
014346,9330.06,1026.31,0.0,2857.18,7499.19
010464,9329.83,3410.57,0.0,2382.89,10357.51
013706,9329.83,1026.28,0.0,2857.09,7499.02
151157,9326.2,0.0,0.0,1543.58,7782.62
007269,9325.52,0.0,0.0,2066.93,7258.59
080713,9322.4,0.0,0.0,2541.1,6781.3
022179,9321.54,0.0,0.0,2251.95,7069.59
292032,9318.71,650.0,0.0,2013.08,7955.63
008516,9313.01,0.0,0.0,0.0,9313.01
087742,9311.39,0.0,0.0,1538.33,7773.06
012360,9310.12,0.0,0.0,2247.67,7062.45
027430,9305.54,0.0,0.0,2007.71,7297.83
297120,9304.68,0.0,0.0,2061.36,7243.32
288759,9302.99,0.0,0.0,1956.62,7346.37
261696,9301.51,0.0,0.0,2564.25,6737.26
306658,9300.85,0.0,0.0,2180.27,7120.58
297061,9293.76,0.0,0.0,2058.36,7235.4
204064,9288.23,1331.32,0.0,2652.45,7967.1
117340,9285.94,309.56,0.0,2361.35,7234.15
153036,9281.35,0.0,0.0,2608.83,6672.52
207446,9281.35,0.0,0.0,2608.83,6672.52
084506,9281.23,0.0,0.0,3779.6,5501.63
045985,9280.58,0.0,0.0,1423.12,7857.46
021083,9279.84,0.0,0.0,2184.19,7095.65
072664,9279.84,1020.78,0.0,2836.84,7463.78
074772,9279.84,1300.0,0.0,2608.26,7971.58
076082,9279.84,1020.78,0.0,2888.98,7411.64
101931,9279.84,0.0,0.0,2556.12,6723.72
102296,9278.45,1020.63,0.0,2836.28,7462.8
211150,9277.11,0.0,0.0,0.0,9277.11
137073,9275.4,0.0,0.0,2502.32,6773.08
259535,9273.61,0.0,0.0,2051.08,7222.53
105333,9273.58,0.0,0.0,1524.91,7748.67
080179,9269.06,0.0,0.0,2447.81,6821.25
024414,9265.27,1019.18,0.0,2883.08,7401.37
031674,9260.36,0.0,0.0,1991.68,7268.68
041751,9258.11,0.0,0.0,1467.29,7790.82
285657,9257.53,0.0,0.0,1944.12,7313.41
251950,9257.52,650.0,0.0,1944.12,7963.4
298841,9256.69,0.0,0.0,2492.55,6764.14
196355,9252.59,1355.36,0.0,1514.48,9093.47
303682,9251.65,0.0,0.0,2166.74,7084.91
001546,9250.57,0.0,0.0,1701.76,7548.81
001651,9248.37,0.0,0.0,1463.83,7784.54
269468,9247.74,0.0,0.0,1939.69,7308.05
209210,9245.01,3052.75,0.0,2645.08,9652.68
265420,9243.19,0.0,0.0,1992.31,7250.88
007412,9242.83,1016.71,0.0,2821.85,7437.69
009440,9242.83,1016.71,0.0,2821.85,7437.69
142760,9241.76,1221.98,0.0,2714.26,7749.48
238414,9236.69,0.0,0.0,1938.39,7298.3
089974,9236.1,0.0,0.0,2167.8,7068.3
136620,9236.1,2257.71,0.0,2123.54,9370.27
137758,9236.1,0.0,0.0,2591.87,6644.23
147214,9232.71,0.0,0.0,2567.09,6665.62
282235,9229.0,650.0,0.0,2589.21,7289.79
241474,9227.55,0.0,0.0,1988.01,7239.54
294934,9225.67,0.0,0.0,2039.63,7186.04
002135,9223.97,1014.64,0.0,2866.35,7372.26
027995,9219.74,0.0,0.0,1453.68,7766.06
008834,9218.9,1014.08,0.0,2707.89,7525.09
012092,9217.44,0.0,0.0,1452.86,7764.58
306674,9213.76,0.0,0.0,2173.46,7040.3
078760,9212.31,0.0,0.0,1451.04,7761.27
266639,9210.43,0.0,0.0,1931.17,7279.26
055069,9202.55,0.0,0.0,1683.77,7518.78
260177,9198.9,650.0,0.0,1924.69,7924.21
305525,9194.52,0.0,0.0,2186.73,7007.79
006629,9193.59,0.0,0.0,1444.4,7749.19
119458,9192.97,0.0,0.0,2471.43,6721.54
302478,9189.93,1300.0,0.0,1922.92,8567.01
108600,9187.09,0.0,0.0,2469.23,6717.86
077224,9185.59,0.0,0.0,2017.29,7168.3
012262,9184.06,0.0,0.0,1964.61,7219.45
129691,9184.04,0.0,0.0,2572.36,6611.68
149624,9184.04,0.0,0.0,2468.08,6715.96
169102,9184.04,0.0,0.0,2520.22,6663.82
171158,9184.04,0.0,0.0,2572.36,6611.68
181901,9184.04,0.0,0.0,2200.42,6983.62
182991,9184.04,0.0,0.0,2572.36,6611.68
197416,9184.04,0.0,0.0,2572.36,6611.68
237990,9184.04,0.0,0.0,1976.05,7207.99
126144,9184.03,714.31,0.0,2158.21,7740.13
120596,9184.02,1928.64,0.0,2439.04,8673.62
271691,9180.32,204.01,0.0,1853.08,7531.25
252743,9180.23,0.0,0.0,1922.86,7257.37
259314,9174.68,0.0,0.0,1973.47,7201.21
171336,9168.01,989.68,0.0,2821.46,7336.23
212300,9168.01,0.0,0.0,2497.16,6670.85
211435,9167.56,102.89,0.0,2343.64,6926.81
010090,9167.21,1008.39,0.0,2791.22,7384.38
084671,9166.78,0.0,0.0,2193.96,6972.82
010359,9166.33,0.0,0.0,2010.46,7155.87
032336,9166.33,0.0,0.0,0.0,9166.33
300437,9159.22,0.0,0.0,2563.05,6596.17
007528,9153.49,0.0,0.0,1482.31,7671.18
007153,9150.79,0.0,0.0,1481.35,7669.44
294015,9149.73,0.0,0.0,2016.14,7133.59
169749,9143.44,2529.69,0.0,1761.38,9911.75
084794,9142.68,1005.69,0.0,2833.42,7314.95
019178,9141.44,1002.14,0.0,4348.47,5795.11
119237,9136.98,916.32,0.0,2726.23,7327.07
015903,9134.48,0.0,0.0,2501.65,6632.83
261211,9133.74,0.0,0.0,2011.74,7122.0
272221,9132.71,1504.38,0.0,1175.52,9461.57
181307,9127.88,0.0,0.0,2447.04,6680.84
272442,9127.48,0.0,0.0,1905.74,7221.74
033111,9125.75,845.95,0.0,2535.71,7435.99
210293,9125.05,0.0,0.0,2485.35,6639.7
285145,9123.72,0.0,0.0,2011.6,7112.12
283868,9119.49,219.38,0.0,1893.44,7445.43
181765,9118.15,0.0,0.0,2443.39,6674.76
248550,9115.13,0.0,0.0,2009.23,7105.9
217891,9114.47,0.0,0.0,2007.31,7107.16
225843,9114.47,0.0,0.0,2007.66,7106.81
023621,9105.94,0.0,0.0,1989.04,7116.9
005088,9103.97,0.0,0.0,1988.34,7115.63
217743,9103.52,0.0,0.0,1849.63,7253.89
259101,9101.61,0.0,0.0,2005.52,7096.09
260533,9101.61,0.0,0.0,1899.5,7202.11
151092,9098.66,2517.29,0.0,2000.25,9615.7
295159,9097.6,0.0,0.0,2332.92,6764.68
284897,9097.25,0.0,0.0,2340.66,6756.59
182273,9096.64,0.0,0.0,1985.74,7110.9
003166,9096.61,0.0,0.0,1933.59,7163.02
088609,9096.61,1000.63,0.0,2762.63,7334.61
091545,9096.61,0.0,0.0,2539.59,6557.02
169641,9096.61,0.0,0.0,2167.66,6928.95
188158,9096.61,0.0,0.0,2539.59,6557.02
258989,9092.65,650.0,0.0,2001.31,7741.34
132560,9091.03,0.0,0.0,2381.09,6709.94
287703,9090.93,0.0,0.0,1726.36,7364.57
210765,9090.81,0.0,0.0,2267.27,6823.54
220507,9088.86,0.0,0.0,1459.38,7629.48
285061,9088.59,0.0,0.0,1897.66,7190.93
275123,9088.05,0.0,0.0,2484.25,6603.8
157686,9081.54,1051.19,0.0,2484.56,7648.17
160946,9081.31,1527.59,0.0,1667.98,8940.92
082333,9080.17,0.0,0.0,1979.9,7100.27
119601,9080.17,650.0,0.0,2429.16,7301.01
186953,9080.17,998.82,0.0,2808.11,7270.88
101753,9079.98,906.48,0.0,2698.92,7287.54
018694,9079.95,0.0,0.0,1979.82,7100.13
026808,9078.23,0.0,0.0,1979.21,7099.02
084808,9077.53,1506.89,0.0,1393.85,9190.57
029645,9066.88,848.76,0.0,2627.11,7288.53
151289,9063.52,989.68,0.0,2792.73,7260.47
048011,9062.0,0.0,0.0,1397.72,7664.28
296923,9060.16,0.0,0.0,2303.63,6756.53
145963,9050.3,0.0,0.0,2150.31,6899.99
018309,9050.18,0.0,0.0,1969.26,7080.92
166626,9047.81,0.0,0.0,1885.58,7162.23
007331,9047.7,0.0,0.0,2149.32,6898.38
286908,9045.67,2756.11,0.0,1775.69,10026.09
030520,9040.48,0.0,0.0,1861.54,7178.94
226131,9038.73,0.0,0.0,1934.35,7104.38
226882,9034.94,0.0,0.0,1981.61,7053.33
055051,9034.47,993.79,0.0,2789.6,7238.66
068586,9031.39,0.0,0.0,1985.16,7046.23
257591,9031.14,0.0,0.0,1932.26,7098.88
151815,9029.46,0.0,0.0,2514.43,6515.03
214949,9028.39,0.0,0.0,2514.03,6514.36
202991,9024.29,989.68,0.0,2729.8,7284.17
258351,9023.24,0.0,0.0,1825.81,7197.43
187038,9022.32,0.0,0.0,0.0,9022.32
190331,9020.42,650.0,0.0,2406.77,7263.65
137111,9019.29,0.0,0.0,2456.27,6563.02
137243,9019.29,0.0,0.0,2508.4,6510.89
191850,9019.29,0.0,0.0,2351.99,6667.3
189138,9018.54,0.0,0.0,2508.2,6510.34
147168,9017.35,100.07,0.0,2427.31,6690.11
028924,9017.09,0.0,0.0,2424.33,6592.76
128783,9017.04,989.68,0.0,2779.95,7226.77
297923,9015.55,650.0,0.0,1980.11,7685.44
199851,9009.62,0.0,0.0,2506.99,6502.63
146234,9008.75,990.96,0.0,2727.05,7272.66
195707,9007.64,200.13,0.0,2291.95,6915.82
024902,9005.36,0.0,0.0,2133.47,6871.89
192805,9002.8,0.0,0.0,2399.59,6603.21
169005,8998.55,989.68,0.0,2670.59,7317.64
160300,8997.8,989.68,0.0,2774.66,7212.82
196673,8997.8,0.0,0.0,2502.49,6495.31
207047,8997.06,849.93,0.0,2341.34,7505.65
024503,8997.05,0.0,0.0,1426.81,7570.24
031488,8997.05,0.0,0.0,1606.75,7390.3
057339,8997.05,0.0,0.0,1950.41,7046.64
061034,8997.05,0.0,0.0,2130.35,6866.7
062227,8997.05,0.0,0.0,2450.15,6546.9
088013,8997.05,0.0,0.0,2078.21,6918.84
089826,8997.05,0.0,0.0,2450.15,6546.9
094315,8997.05,0.0,0.0,1950.41,7046.64
101249,8997.05,0.0,0.0,1846.13,7150.92
102067,8997.05,0.0,0.0,1950.41,7046.64
128953,8997.05,0.0,0.0,2502.29,6494.76
132519,8997.05,0.0,0.0,2502.29,6494.76
134503,8997.05,0.0,0.0,2026.07,6970.98
134791,8997.05,0.0,0.0,2502.29,6494.76
135020,8997.05,0.0,0.0,2130.35,6866.7
136131,8997.05,0.0,0.0,2502.29,6494.76
136425,8997.05,0.0,0.0,2502.29,6494.76
137120,8997.05,0.0,0.0,2502.29,6494.76
137197,8997.05,0.0,0.0,1846.13,7150.92
137278,8997.05,699.77,0.0,2008.79,7688.03
137332,8997.05,650.0,0.0,2398.01,7249.04
137367,8997.05,650.0,0.0,2450.15,7196.9
144738,8997.05,699.77,0.0,2089.36,7607.46
149730,8997.05,0.0,0.0,2398.01,6599.04
150592,8997.05,0.0,0.0,2345.88,6651.17
153001,8997.05,989.68,0.0,2774.45,7212.28
155675,8997.05,989.68,0.0,2774.45,7212.28
160644,8997.05,0.0,0.0,2502.29,6494.76
160997,8997.05,2999.02,0.0,2670.67,9325.4
161292,8997.05,989.68,0.0,2722.31,7264.42
161519,8997.05,0.0,0.0,1950.41,7046.64
161527,8997.05,0.0,0.0,1950.41,7046.64
161624,8997.05,0.0,0.0,2502.29,6494.76
163392,8997.05,0.0,0.0,2502.29,6494.76
163465,8997.05,0.0,0.0,2502.29,6494.76
163660,8997.05,0.0,0.0,2450.15,6546.9
163767,8997.05,0.0,0.0,2502.29,6494.76
164542,8997.05,0.0,0.0,2502.29,6494.76
166090,8997.05,0.0,0.0,1950.41,7046.64
171042,8997.05,989.68,0.0,2774.45,7212.28
173860,8997.05,0.0,0.0,2398.01,6599.04
176389,8997.05,0.0,0.0,2502.29,6494.76
177181,8997.05,0.0,0.0,2502.29,6494.76
182010,8997.05,0.0,0.0,2130.35,6866.7
186520,8997.05,989.68,0.0,2774.45,7212.28
189294,8997.05,0.0,0.0,2345.88,6651.17
191868,8997.05,0.0,0.0,2502.29,6494.76
192856,8997.05,0.0,0.0,2502.29,6494.76
198498,8997.05,0.0,0.0,2502.29,6494.76
201871,8997.05,0.0,0.0,2502.29,6494.76
204790,8997.05,0.0,0.0,2502.29,6494.76
206091,8997.05,650.0,0.0,2502.29,7144.76
206237,8997.05,989.68,0.0,2774.45,7212.28
208949,8997.05,0.0,0.0,2502.29,6494.76
210170,8997.05,0.0,0.0,2502.29,6494.76
215686,8997.05,0.0,0.0,2502.29,6494.76
030996,8996.84,0.0,0.0,2078.14,6918.7
064246,8996.84,0.0,0.0,2130.28,6866.56
065587,8996.84,989.65,0.0,2774.36,7212.13
072354,8996.84,989.65,0.0,2774.36,7212.13
072982,8996.84,989.65,0.0,2774.36,7212.13
075183,8996.84,0.0,0.0,2397.93,6598.91
077801,8996.84,2399.16,0.0,2139.25,9256.75
077968,8996.84,0.0,0.0,2130.28,6866.56
106551,8996.84,0.0,0.0,2397.93,6598.91
112615,8996.84,0.0,0.0,2397.93,6598.91
192228,8996.84,989.65,0.0,2774.36,7212.13
006343,8996.62,0.0,0.0,1950.26,7046.36
009075,8996.62,989.63,0.0,2565.72,7420.53
018856,8996.62,0.0,0.0,2502.12,6494.5
023728,8996.62,0.0,0.0,2130.19,6866.43
024066,8996.62,989.63,0.0,2774.27,7211.98
024490,8996.62,1639.63,0.0,2722.13,7914.12
024571,8996.62,0.0,0.0,2078.05,6918.57
027481,8996.62,989.63,0.0,2617.86,7368.39
034380,8996.62,989.63,0.0,2617.86,7368.39
056260,8996.62,0.0,0.0,2345.71,6650.91
059102,8996.62,2299.13,0.0,3889.35,7406.4
070581,8996.62,0.0,0.0,1554.46,7442.16
075728,8996.62,699.75,0.0,1928.04,7768.33
120332,8996.62,989.63,0.0,2722.13,7264.12
124621,8996.61,1599.48,0.0,1707.75,8888.34
002640,8995.16,0.0,0.0,1606.05,7389.11
005053,8993.61,0.0,0.0,2637.7,6355.91
005924,8993.61,0.0,0.0,1949.19,7044.42
011207,8993.61,0.0,0.0,1949.19,7044.42
011428,8993.61,0.0,0.0,1949.19,7044.42
011932,8993.61,0.0,0.0,1949.19,7044.42
014613,8993.61,0.0,0.0,1949.19,7044.42
024660,8993.61,0.0,0.0,2129.06,6864.55
028169,8992.37,0.0,0.0,0.0,8992.37
290180,8990.39,0.0,0.0,1870.66,7119.73
273473,8981.99,650.0,0.0,1811.34,7820.65
300003,8978.75,325.0,0.0,1970.34,7333.41
297352,8978.57,299.29,0.0,2009.47,7268.39
288609,8978.56,0.0,0.0,1971.68,7006.88
294241,8978.56,199.52,0.0,1882.26,7295.82
295919,8978.56,0.0,0.0,2206.29,6772.27
297165,8978.56,0.0,0.0,1971.68,7006.88
297312,8978.56,1300.0,0.0,1971.68,8306.88
297336,8978.56,0.0,0.0,1919.54,7059.02
297433,8978.56,0.0,0.0,1919.54,7059.02
039659,8969.93,0.0,0.0,1365.06,7604.87
057479,8969.93,986.69,0.0,2711.32,7245.3
302370,8968.45,325.0,0.0,1915.37,7378.08
078841,8968.38,0.0,0.0,2240.68,6727.7
306110,8966.03,0.0,0.0,1968.23,6997.8
305704,8958.28,0.0,0.0,2091.77,6866.51
188042,8956.61,985.23,0.0,2758.07,7183.77
302373,8955.81,650.0,0.0,1913.28,7692.53
220591,8953.27,0.0,0.0,2433.75,6519.52
130010,8949.91,0.0,0.0,2432.48,6517.43
105767,8947.49,0.0,0.0,2802.18,6145.31
079324,8947.12,0.0,0.0,2210.75,6736.37
102016,8937.93,0.0,0.0,2480.13,6457.8
089753,8937.31,699.82,0.0,2010.36,7626.77
307001,8937.1,0.0,0.0,2080.23,6856.87
079286,8937.09,0.0,0.0,2465.45,6471.64
171727,8937.09,650.0,0.0,2243.99,7343.1
020826,8934.35,0.0,0.0,1928.17,7006.18
218898,8930.6,0.0,0.0,1852.82,7077.78
297283,8926.91,650.0,0.0,1954.86,7622.05
143146,8922.94,2974.31,0.0,3359.56,8537.69
057657,8922.11,981.43,0.0,2744.09,7159.45
058921,8922.11,981.43,0.0,2744.09,7159.45
073024,8922.11,981.43,0.0,2744.09,7159.45
083551,8921.59,0.0,0.0,1347.91,7573.68
172529,8919.81,0.0,0.0,2421.21,6498.6
301713,8919.36,0.0,0.0,2297.18,6622.18
029904,8917.63,0.0,0.0,2100.59,6817.04
283135,8916.02,1300.0,0.0,2306.7,7909.32
273775,8900.92,4565.02,0.0,1839.54,11626.4
055115,8900.82,0.0,0.0,1392.68,7508.14
143197,8899.95,0.0,0.0,2465.89,6434.06
220761,8899.95,0.0,0.0,2465.89,6434.06
205940,8899.3,835.1,0.0,2564.89,7169.51
132837,8899.04,0.0,0.0,1937.21,6961.83
080110,8898.81,978.87,0.0,2734.66,7143.02
225894,8897.76,0.0,0.0,1897.32,7000.44
171549,8896.49,650.0,0.0,2412.46,7134.03
003158,8894.61,0.0,0.0,1757.65,7136.96
004421,8894.61,0.0,0.0,1948.59,6946.02
009032,8892.14,0.0,0.0,1913.19,6978.95
272779,8891.31,0.0,0.0,2888.04,6003.27
135801,8888.7,0.0,0.0,1514.01,7374.69
255971,8883.48,0.0,0.0,1943.79,6939.69
085316,8881.87,0.0,0.0,4983.91,3897.96
307912,8880.67,0.0,0.0,1944.76,6935.91
307970,8880.67,0.0,0.0,1944.76,6935.91
092410,8878.53,976.64,0.0,2674.31,7180.86
258911,8877.11,0.0,0.0,1942.04,6935.07
297311,8875.47,198.38,0.0,1875.69,7198.16
265659,8865.13,0.0,0.0,1940.48,6924.65
032433,8857.4,0.0,0.0,1900.87,6956.53
107280,8849.66,0.0,0.0,1793.85,7055.81
099163,8847.97,0.0,0.0,1321.79,7526.18
126641,8847.87,3922.56,0.0,3550.1,9220.33
178551,8847.87,650.0,0.0,2446.39,7051.48
068527,8847.28,0.0,0.0,1934.53,6912.75
129615,8846.7,294.89,0.0,2208.56,6933.03
099953,8845.7,0.0,0.0,2043.85,6801.85
299899,8844.89,294.82,0.0,1865.1,7274.61
287100,8844.33,325.0,0.0,1932.15,7237.18
161411,8844.25,0.0,0.0,2294.92,6549.33
283891,8842.28,4617.63,0.0,2791.21,10668.7
282972,8841.32,0.0,0.0,1881.8,6959.52
268097,8840.94,0.0,0.0,1829.56,7011.38
190187,8840.36,0.0,0.0,2287.16,6553.2
032026,8839.81,0.0,0.0,2286.95,6552.86
295027,8836.53,650.0,0.0,1932.62,7553.91
297896,8836.53,0.0,0.0,2129.44,6707.09
116351,8835.35,0.0,0.0,1369.45,7465.9
124826,8832.08,0.0,0.0,2284.05,6548.03
181811,8830.73,0.0,0.0,2387.81,6442.92
089605,8830.12,0.0,0.0,2335.45,6494.67
203432,8828.26,0.0,0.0,2422.61,6405.65
152820,8824.81,650.0,0.0,2385.6,7089.21
024210,8823.6,0.0,0.0,1365.28,7458.32
185078,8821.44,0.0,0.0,2322.95,6498.49
271713,8821.21,0.0,0.0,1874.88,6946.33
029726,8820.06,0.0,0.0,1835.48,6984.58
067971,8820.06,0.0,0.0,1959.74,6860.32
152765,8819.66,0.0,0.0,0.0,8819.66
